State,Date,Population,GDP (in trillions),Peak Demand (MW),Peak Production (MW),Solar Production (MW),Coal Production (MW),Wind Production (MW),Nuclear Production (MW),Total Production (MW),State_num,Month,Year
Karnataka,2016-09-30,67277323.18386658,15.7174570930321,0.1287433956915857,0.1315838865801446,0.09125687605806786,0.14780115032884897,25838.398228675327,0.0,0.11270545095284834,10,9,2016
Karnataka,2016-10-31,67347089.83329877,15.754015707826378,0.09193916424857465,0.08010292764765375,0.06903440946663768,0.10914769866889809,11310.513694917614,0.0,0.07464415217542496,10,10,2016
Karnataka,2016-11-30,67446637.94258675,15.792084850876469,0.13694098977705157,0.1198575410505247,0.07220542704770151,0.14628252638607767,29396.22505432883,0.0,0.11251326468432572,10,11,2016
Karnataka,2016-12-31,67591925.72550231,15.819001396498615,0.1654359690933234,0.15056293061196868,0.04780872140281645,0.15824379288036647,27682.650361510256,0.0,0.11129388950250302,10,12,2016
Karnataka,2017-01-31,67687316.93924384,15.883790493851244,0.11981611048487331,0.12211695537972292,0.12668663236018463,0.1365915503950796,19702.61394621066,0.0,0.1073519747828736,10,1,2017
Karnataka,2017-02-28,67854318.0608481,15.941393942134956,0.14541575403004603,0.1290481613657717,0.14956553930523364,0.14850977379812041,21841.631582798094,0.0,0.11942636832498196,10,2,2017
Karnataka,2017-03-31,68014462.85943839,15.977641697172745,0.15088483290392954,0.15113725932466915,0.11573973591493104,0.14815323968296476,21995.01344640049,0.0,0.11307308593906815,10,3,2017
Karnataka,2017-04-30,68161910.15881862,16.015151923142106,0.12167646392168786,0.12436923472356037,0.12613063870993338,0.10620828947203134,15398.006946260664,0.0,0.08876396404409158,10,4,2017
Karnataka,2017-05-31,68319763.21691595,16.076959936295065,0.1683619383407936,0.1613852439903468,0.06426850995437723,0.19925552534807028,15994.908100807452,0.0,0.11931078087938284,10,5,2017
Karnataka,2017-06-30,68385686.7234146,16.111758313993274,0.13223501616592606,0.11311154603146716,0.035501286688951424,0.10646741040873509,18336.12444452269,0.0,0.07517650002699368,10,6,2017
Karnataka,2017-07-31,68505120.3719206,16.17071741139469,0.15955914790638712,0.1381257272042007,0.10736912349698395,0.14737463889590827,25783.716493194504,0.0,0.1154866942826667,10,7,2017
Karnataka,2017-08-31,68627730.20350984,16.229773928551914,0.15463707741800148,0.1541111703796459,0.12769744993629156,0.18024500813621222,16593.279193686667,0.0,0.12345870986385453,10,8,2017
Karnataka,2017-09-30,68704566.10043602,16.272877493383778,0.11193298761099095,0.09393650913871354,0.03374523951118505,0.09585626831203248,16654.899573789375,0.0,0.06818702322253761,10,9,2017
Karnataka,2017-10-31,68841054.92342106,16.32613323195397,0.1486243100118481,0.12673724792040114,0.15167030037741358,0.1229527430139988,28151.26502126134,0.0,0.11564369326819961,10,10,2017
Karnataka,2017-11-30,68899353.83977395,16.35736399166563,0.17057249789483483,0.1652450667773859,0.08820284111342426,0.14218625238738927,29420.782464550604,0.0,0.11372633703897428,10,11,2017
Karnataka,2017-12-31,69036002.09669547,16.39732959630895,0.14802777714831516,0.1433285067593193,0.14800896849703216,0.12932224191271047,29711.52553419604,0.0,0.11958213159422,10,12,2017
Karnataka,2018-01-31,69144863.15046236,16.424898425120908,0.13238003273289906,0.13112836693264365,0.0814173102838433,0.12517207659279492,24351.91869865867,0.0,0.09905491221169242,10,1,2018
Karnataka,2018-02-28,69267313.48546371,16.479757123396517,0.16609791007573405,0.1475002819279104,0.0439763061137858,0.14922007451256386,34612.30242567557,0.0,0.11447927392357418,10,2,2018
Karnataka,2018-03-31,69433504.82062808,16.52107737974426,0.09309377552221873,0.0933825616633903,0.06010726880463237,0.0954912145168094,10659.041386165276,0.0,0.06612444762036658,10,3,2018
Karnataka,2018-04-30,69558338.82602409,16.55736750886853,0.1221941260236351,0.12417892715135698,0.12187126584458956,0.10405955505816096,25877.908518446227,0.0,0.09900049777536639,10,4,2018
Karnataka,2018-05-31,69713781.35104738,16.61513095702588,0.17258269978510504,0.15451374834668732,0.07103481111159919,0.14018471760381407,19815.59754260724,0.0,0.09860449631505602,10,5,2018
Karnataka,2018-06-30,69834600.42333212,16.656723950045123,0.10837863006087238,0.10135227193716462,0.12219212844951385,0.0989207147626846,15040.158876096708,0.0,0.08436129500179716,10,6,2018
Karnataka,2018-07-31,69952032.36365889,16.703141625825435,0.1351650197290757,0.1182396449088577,0.15651887421116734,0.1353717135599421,12307.96934465184,0.0,0.10396020611767785,10,7,2018
Karnataka,2018-08-31,70112408.84552577,16.77011179489466,0.15227697113427177,0.1398727832448025,0.05237901287191148,0.1719138263270954,30180.42803613232,0.0,0.12111282263029577,10,8,2018
Karnataka,2018-09-30,70245006.40016405,16.818653241065363,0.14127115938636267,0.12837079750546893,0.07695861294386588,0.14622922037317426,19043.09297340484,0.0,0.10153240948356379,10,9,2018
Karnataka,2018-10-31,70315936.24501397,16.886667777257134,0.11187292112402472,0.09690104157602597,0.07077354781409223,0.1196421126580623,14715.260857131438,0.0,0.08355143666544719,10,10,2018
Karnataka,2018-11-30,70433820.20245731,16.950740388675833,0.1324219724066594,0.12119701674801589,0.133917634643062,0.11519301920888833,19463.673314404885,0.0,0.09889320284306698,10,11,2018
Karnataka,2018-12-31,70506887.8551287,16.991622996630394,0.11265901031762472,0.10176460549100076,0.09314530160901273,0.09552120450615996,10950.230961835714,0.0,0.07269263683623846,10,12,2018
Karnataka,2019-01-31,70647263.5890783,17.036087101522764,0.11988301329430032,0.11195944040389881,0.13640295156516152,0.10761005721469762,9281.055623571252,0.0,0.08432113995173712,10,1,2019
Karnataka,2019-02-28,70817942.02858558,17.0929133500567,0.1460380491722443,0.1360166823616779,0.08048729488520373,0.16479312212782807,32590.966969029385,0.0,0.12598861843163314,10,2,2019
Karnataka,2019-03-31,70960338.97622234,17.153508784855692,0.14571664018296349,0.12220326474950312,0.03948050932051681,0.1436416894994709,14597.375641645698,0.0,0.08823099996256278,10,3,2019
Karnataka,2019-04-30,71019659.13926135,17.219641043330324,0.1846529109240683,0.18827142129257368,0.1725261034033171,0.17295038172984153,41556.22003366129,0.0,0.15722330577213375,10,4,2019
Karnataka,2019-05-31,71159145.599473,17.278970765468436,0.10373639151150507,0.08748298757723975,0.04121000529637855,0.0894874857392536,16117.276537573987,0.0,0.06613584122632866,10,5,2019
Karnataka,2019-06-30,71278136.64879824,17.323328482269392,0.1907967500594438,0.16668973729432102,0.1774451679133748,0.21671765313536792,41645.53430941368,0.0,0.17777856766892058,10,6,2019
Karnataka,2019-07-31,71428068.45693822,17.3745052340944,0.18627471470236517,0.18067647615102936,0.16396000292003585,0.16050944270314407,41147.87745146772,0.0,0.1495922352096884,10,7,2019
Karnataka,2019-08-31,71605192.56440218,17.40949444983493,0.1441809455669061,0.13647519673631547,0.1065968826764265,0.13124166017123515,22681.312983817705,0.0,0.10459197151064008,10,8,2019
Karnataka,2019-09-30,71667435.33128136,17.463825866770794,0.16710273163809666,0.1699251839568005,0.0568659429328004,0.1821257762983525,14622.44074303417,0.0,0.10870319295857059,10,9,2019
Karnataka,2019-10-31,71814854.77333732,17.518009824936936,0.10430401169217142,0.09554973580887,0.031103217464662436,0.09414157982853352,10830.034499264511,0.0,0.06025625004286105,10,10,2019
Karnataka,2019-11-30,71891701.42682698,17.56059474035314,0.18147799001118697,0.1589256259799536,0.1535535278754737,0.17670063865449553,17176.878295378872,0.0,0.12741450332376816,10,11,2019
Karnataka,2019-12-31,71960857.69886035,17.623391620653763,0.16273214648360768,0.14040013636923016,0.13012933034155913,0.17111914444130763,31303.89050072761,0.0,0.1366857233375692,10,12,2019
Karnataka,2020-01-31,72084653.66032894,17.664486137506287,0.10370880423922374,0.09204665010544529,0.11088251551460368,0.09981926055065471,11018.98897527497,0.0,0.07802905147139685,10,1,2020
Karnataka,2020-02-29,72257688.55707122,17.705714523010837,0.1926141583788521,0.17433993787209714,0.14947441340898693,0.18236875375526468,25432.09290385808,0.0,0.13862565873821445,10,2,2020
Karnataka,2020-03-31,72368380.02935398,17.745962129173936,0.15556698514079134,0.13131740528030023,0.09300325382826856,0.1737531336106729,30860.410022570773,0.0,0.13036189534586676,10,3,2020
Karnataka,2020-04-30,72467614.15068871,17.811615853066147,0.13477578889930455,0.12769687072309213,0.07640813692467524,0.15264697009209963,19896.34239488268,0.0,0.10526880763719232,10,4,2020
Karnataka,2020-05-31,72533068.29488626,17.866775178366005,0.15274722550220726,0.14312970677999884,0.14074795235129006,0.16651330595774505,17361.703144899006,0.0,0.12066958320066248,10,5,2020
Karnataka,2020-06-30,72656783.1104216,17.93765499091783,0.14062895533081282,0.12523555969335493,0.087270020530053,0.11855610292545096,23920.341484001503,0.0,0.09671127700621326,10,6,2020
Karnataka,2020-07-31,72820716.66822523,17.976776404972014,0.20254931151591973,0.18310582497080688,0.12719342953899304,0.1806133060918507,25172.138939670327,0.0,0.1333490991399837,10,7,2020
Karnataka,2020-08-31,73000399.60502747,18.03932402956352,0.11621879096206351,0.11837769591305725,0.04336761386563748,0.12865095532642792,11683.412751443038,0.0,0.07893902325624544,10,8,2020
Karnataka,2020-09-30,73178601.50374746,18.106226626034275,0.133982197308788,0.1287815638135173,0.10750418310150708,0.14869487866106212,14258.225321943915,0.0,0.10290689148771956,10,9,2020
Karnataka,2020-10-31,73292989.55684702,18.178425730185005,0.17944142672293742,0.1530684602822038,0.16889974476224445,0.1838054761099183,33319.58246685839,0.0,0.15195418701469016,10,10,2020
Karnataka,2020-11-30,73419383.0710656,18.235389447951068,0.15313252568783278,0.13232118743651625,0.12189033930356225,0.13625534097945147,17198.468644135944,0.0,0.10343205714419128,10,11,2020
Karnataka,2020-12-31,73498205.63195822,18.28150530061936,0.13501725299287154,0.12078988841330313,0.06283690943885854,0.12286199788178628,21866.844128794262,0.0,0.09168047485977633,10,12,2020
Karnataka,2021-01-31,73625550.62330572,18.34693302332847,0.18652520411751058,0.16455342061166484,0.15613057472691722,0.1708973635140048,32298.929204270964,0.0,0.14262223251417616,10,1,2021
Karnataka,2021-02-28,73694548.6178953,18.40248064325448,0.1481007708401082,0.13711792502119205,0.12118388359579138,0.15054267647725675,20743.51605677332,0.0,0.11373162687520484,10,2,2021
Karnataka,2021-03-31,73809028.89818569,18.45224054390182,0.10752134531493115,0.0966374595026529,0.10154795255572403,0.11147238099750334,12804.746238896189,0.0,0.08351457764655666,10,3,2021
Karnataka,2021-04-30,73954875.88209382,18.48793537844834,0.20313637910478352,0.20128703477999244,0.23152716908804805,0.228189779778715,42907.91560816589,0.0,0.19452628950909862,10,4,2021
Karnataka,2021-05-31,74042410.22816704,18.549729508715384,0.19203093379560596,0.17487655690972173,0.1699570144160456,0.17336697766405196,35448.21442742633,0.0,0.14993299958784667,10,5,2021
Karnataka,2021-06-30,74195726.94964269,18.61757533719274,0.17623742569824893,0.16919808447676413,0.046708087591311336,0.15363647115054277,13684.04079013606,0.0,0.09300561939408276,10,6,2021
Karnataka,2021-07-31,74332746.64989695,18.665439814131386,0.188478708598791,0.16664569184799055,0.11178490179355671,0.2116957399546845,25987.113611201377,0.0,0.1452478398110233,10,7,2021
Karnataka,2021-08-31,74496934.22480722,18.716606610936537,0.12059590787428251,0.11491573354115915,0.11084266725072456,0.1320113953128648,26579.227799199787,0.0,0.11019721100990405,10,8,2021
Karnataka,2021-09-30,74567807.92205444,18.75686243220601,0.19959974557017585,0.1977870325235679,0.17890855183519772,0.2086246676607012,39633.99398596134,0.0,0.17214067830489913,10,9,2021
Karnataka,2021-10-31,74657024.09564011,18.820878988430263,0.15793409687430654,0.1477782823070038,0.04812173843171073,0.12872054906947292,30211.23734353304,0.0,0.10107578650261582,10,10,2021
Karnataka,2021-11-30,74831326.25030428,18.875067561573008,0.12549567320682925,0.11811875012679329,0.06520733860787364,0.1110739943423073,24918.50432077974,0.0,0.09036116448772306,10,11,2021
Karnataka,2021-12-31,74974395.84274852,18.9469552472216,0.20671841720251932,0.19539372515717357,0.1668678333805411,0.20924989880412484,24563.54261698036,0.0,0.15289972074539537,10,12,2021
Karnataka,2022-01-31,75085697.40449257,18.999155938327466,0.11288794887024788,0.11534708866155473,0.1225528606584296,0.10947444073957137,13418.635828038456,0.0,0.08728145064850525,10,1,2022
Karnataka,2022-02-28,75235607.48882553,19.06387678103529,0.16384171792367158,0.1545072265298019,0.09241155548850287,0.14531284629717123,27957.609346102017,0.0,0.11423878837850242,10,2,2022
Karnataka,2022-03-31,75400333.94698149,19.130128321612556,0.17315735594106882,0.16249349643022035,0.13917708457983968,0.18913316663145172,21228.68809890625,0.0,0.13489246695570603,10,3,2022
Karnataka,2022-04-30,75512407.81003115,19.16518491578181,0.1378093129687582,0.13447309784627245,0.047487426589987385,0.12715179159414997,12624.595080936231,0.0,0.08012343949063326,10,4,2022
Karnataka,2022-05-31,75624426.51344375,19.21808625697208,0.21687209960004777,0.21104865599446332,0.18029334306719402,0.2546394902003884,26035.772493334996,0.0,0.17736379087744522,10,5,2022
Karnataka,2022-06-30,75743029.42442976,19.257534197705358,0.2117413774860885,0.20344509057013652,0.24633964126136626,0.24406201768876387,19549.20928408791,0.0,0.1776562320546084,10,6,2022
Karnataka,2022-07-31,75857779.6271226,19.29013531756244,0.18878012583729076,0.170947908762826,0.12879186142014806,0.18139038731483373,16228.469769465011,0.0,0.12375817982696091,10,7,2022
Karnataka,2022-08-31,76030797.07437307,19.35230604904095,0.15497438910569714,0.1498731365114849,0.14167977878659077,0.13713155010159084,13730.084915098963,0.0,0.10357899705849126,10,8,2022
Karnataka,2022-09-30,76126989.30873904,19.39579910833869,0.18426184138051124,0.16445203369687816,0.1847426206916842,0.20610580729607292,16317.828176728226,0.0,0.14542342098889732,10,9,2022
Karnataka,2022-10-31,76286736.82153052,19.431095735856275,0.1535275154033622,0.13445521914959646,0.1171458515710429,0.16620223055372899,21838.830811661835,0.0,0.12121160611055189,10,10,2022
Karnataka,2022-11-30,76360433.81327696,19.46786522330931,0.1519210941586115,0.1276632828337984,0.150145934266094,0.17113078940037005,21990.52791382509,0.0,0.1297984478987542,10,11,2022
Karnataka,2022-12-31,76463935.09090371,19.505021212085964,0.16945699504746198,0.14930470573837137,0.09322499749708024,0.19800262503933042,24287.72566823571,0.0,0.13369818476816692,10,12,2022
Karnataka,2023-01-31,76545179.60576323,19.550124088149158,0.1315683192841279,0.12148448402794688,0.09499506210204932,0.14588861108900752,24428.238645500594,0.0,0.11094178442705187,10,1,2023
Karnataka,2023-02-28,76655210.6462112,19.624934100437148,0.2323535409381976,0.23127023163313665,0.11894573097320563,0.27037216043351575,53750.377118963166,0.0,0.2045577864840655,10,2,2023
Karnataka,2023-03-31,76780325.09183864,19.67047171865585,0.21193532957317415,0.19500353814543944,0.19633742613566704,0.20985517498420486,35468.720934829784,0.0,0.17120337356091472,10,3,2023
Karnataka,2023-04-30,76882335.20868254,19.704916416823952,0.1768336655234503,0.16669448094569025,0.11177591297594816,0.17697262983146383,38691.28713327779,0.0,0.14429808993425228,10,4,2023
Karnataka,2023-05-31,76982622.1989461,19.73897795640749,0.15062839432261296,0.14966656367488707,0.036554483884102075,0.1296931833808142,31758.80977352328,0.0,0.10110311706710005,10,5,2023
Karnataka,2023-06-30,77151144.83553232,19.787213662542023,0.231268323843553,0.19431992233898868,0.0945043006936116,0.2721835996857244,38430.18317362712,0.0,0.18322494808509024,10,6,2023
Karnataka,2023-07-31,77279802.19036898,19.84497230767557,0.16436353666808987,0.14073434850751065,0.17060602203376218,0.18810173065376926,25163.790328212544,0.0,0.14485560293028205,10,7,2023
Karnataka,2023-08-31,77459701.86970393,19.887870863918334,0.1818861212131691,0.18215264776030832,0.18963049136307758,0.15013377992294433,28185.122234246955,0.0,0.1349575880768499,10,8,2023
Karnataka,2023-09-30,77629520.11308965,19.935737544801817,0.23171412559150736,0.22635367939053058,0.23837816661878117,0.2484068910691752,47205.52696912865,0.0,0.20975610546218848,10,9,2023
Karnataka,2023-10-31,77777972.53955488,19.999565134625676,0.23062980872294114,0.21799148161759688,0.19921954398988448,0.23879579129381062,29527.299414446534,0.0,0.17785624407592052,10,10,2023
Karnataka,2023-11-30,77926996.97663116,20.070376308876387,0.22595810715878903,0.20752006334100012,0.1056537427427528,0.18182899242937048,42016.88973446888,0.0,0.14911898426617828,10,11,2023
Karnataka,2023-12-31,78030028.60148494,20.107560332987827,0.24143797465163533,0.23445167016518514,0.21845788642075617,0.2569841720417192,52771.15644583351,0.0,0.21620309038292768,10,12,2023
Karnataka,2024-01-31,78107379.48841035,20.163748207771757,0.16422327400679765,0.14144142814088662,0.15971507898155582,0.16517111419444244,28129.59230139518,0.0,0.13596946864348441,10,1,2024
Karnataka,2024-02-29,78179246.95770805,20.220423600336563,0.133744946872546,0.11706941320478706,0.09698097507337056,0.1365788901107727,10973.620827146691,0.0,0.09175953632666717,10,2,2024
Karnataka,2024-03-31,78305384.9051168,20.30210379624437,0.16830829460625596,0.15334782399525934,0.11565683082278189,0.14372075930620903,23751.89059344849,0.0,0.11309118416486497,10,3,2024
Karnataka,2024-04-30,78410321.28253508,20.37229229687965,0.2070513366602105,0.1929738871015912,0.09287430089800598,0.19006568903296392,18841.639793685263,0.0,0.12385647246721865,10,4,2024
Karnataka,2024-05-31,78596941.93288921,20.412487144345423,0.24212170822652218,0.22338162649332635,0.19676662268019254,0.20759439183355777,28306.293921723674,0.0,0.16207608189998796,10,5,2024
Karnataka,2024-06-30,78666731.52589786,20.466571827333464,0.1954037340048632,0.1685281021217339,0.19882549588821158,0.21207466373846118,25405.31668182656,0.0,0.16114165077984494,10,6,2024
Kerala,2012-01-31,33462447.661776874,8.08780590880148,0.02251331095948667,0.019720007264471255,0.01820333785033321,0.021635759545859144,0.0,0.0,0.013080586374622456,11,1,2012
Kerala,2012-02-29,33492140.294353995,8.114899206079757,0.02194641445883437,0.020387088159943438,0.02008079534590593,0.01896218833745666,0.0,0.0,0.012241324733918752,11,2,2012
Kerala,2012-03-31,33524523.380107388,8.13710044280912,0.03838803665892858,0.03923170177207904,0.041952760761105885,0.03881914979344609,0.0,0.0,0.025219229650733893,11,3,2012
Kerala,2012-04-30,33595759.67636679,8.169329567347056,0.022042821079657268,0.018689339758631258,0.01727537230717946,0.024477616098406447,0.0,0.0,0.01417372899033187,11,4,2012
Kerala,2012-05-31,33651186.287415184,8.196729544707052,0.0402312695367004,0.035713162801388296,0.021688953467300126,0.034996608429974686,0.0,0.0,0.019697890663439382,11,5,2012
Kerala,2012-06-30,33686669.504843175,8.222290743736819,0.04271645886810214,0.0407055136312463,0.04838700088616854,0.03876112457121793,0.0,0.0,0.0264049865135508,11,6,2012
Kerala,2012-07-31,33753880.971939065,8.244103749922596,0.03294807684867909,0.02776308397357475,0.011141217676886766,0.03549289504749448,0.0,0.0,0.017933042752625833,11,7,2012
Kerala,2012-08-31,33806739.64309461,8.263904609530078,0.021933570985032486,0.021861657147664207,0.020896561733863343,0.022984569260219585,0.0,0.0,0.014189522049614765,11,8,2012
Kerala,2012-09-30,33856480.95335861,8.293165180115206,0.029757064760154158,0.030265679047251443,0.02915511270089502,0.030978380171081236,0.0,0.0,0.019311132151726463,11,9,2012
Kerala,2012-10-31,33897766.48723453,8.309508937011628,0.022376240786858435,0.0223113255448098,0.011044854538725762,0.02267370023747224,0.0,0.0,0.012195633510366066,11,10,2012
Kerala,2012-11-30,33928380.15119586,8.329061942314414,0.026637610827252082,0.022365443639455647,0.020656201996321746,0.021523074055352625,0.0,0.0,0.013492215715615204,11,11,2012
Kerala,2012-12-31,33987307.85992507,8.349273762487437,0.02536126027591544,0.024612359687648497,0.025361529386789004,0.024336622890953254,0.0,0.0,0.015633545631443674,11,12,2012
Kerala,2013-01-31,34023320.13922293,8.382803180079849,0.03454253775907815,0.03066352821412039,0.034025978139221,0.03551484034516288,0.0,0.0,0.02225230896106887,11,1,2013
Kerala,2013-02-28,34090141.85187527,8.414315739399834,0.04429638509540232,0.0404321035914344,0.051062981389187675,0.04182271205923388,0.0,0.0,0.02827482806956502,11,2,2013
Kerala,2013-03-31,34168685.98375043,8.429615353706915,0.04279157985885244,0.03849414320822849,0.046855622400021175,0.044597392460320344,0.0,0.0,0.028720450967649712,11,3,2013
Kerala,2013-04-30,34239946.05766329,8.460772075853003,0.03352019657575369,0.028272224823999593,0.028223636243188688,0.03393251339193815,0.0,0.0,0.02045370567291672,11,4,2013
Kerala,2013-05-31,34313085.36907842,8.481622852975748,0.040735471671160435,0.0408401455612223,0.0358764518314629,0.0375661015019386,0.0,0.0,0.023515942217643995,11,5,2013
Kerala,2013-06-30,34348554.316059336,8.500139985947484,0.029187229302246865,0.027959180110349535,0.0127618227078135,0.02566230501339866,0.0,0.0,0.013852320403369344,11,6,2013
Kerala,2013-07-31,34417149.17689683,8.516033168669498,0.04493607020564917,0.04180793815652725,0.04342917977270641,0.04741885255723527,0.0,0.0,0.029334000484356942,11,7,2013
Kerala,2013-08-31,34491111.3798502,8.533470354971094,0.03362491766921032,0.03157016494346307,0.01787901814977222,0.03724356942236787,0.0,0.0,0.019982912058334558,11,8,2013
Kerala,2013-09-30,34528063.14147278,8.564059461922445,0.02390263620072539,0.02321789220703943,0.022148544540758115,0.027034520907452855,0.0,0.0,0.01623216479188566,11,9,2013
Kerala,2013-10-31,34558720.00382458,8.586788316789436,0.02580181061673421,0.024517660417685175,0.013203935700168323,0.021323270473697625,0.0,0.0,0.01199972239213518,11,10,2013
Kerala,2013-11-30,34617210.616162136,8.61017889346396,0.026572377882118484,0.026015977338455034,0.028791632026137326,0.024184688558410602,0.0,0.0,0.016211689914996295,11,11,2013
Kerala,2013-12-31,34693216.05603034,8.637878367890792,0.029348286999761393,0.0297540258759574,0.03373774116163068,0.026507054067739247,0.0,0.0,0.018179221284563542,11,12,2013
Kerala,2014-01-31,34755668.96785765,8.66984051510786,0.02514404960603467,0.02371897578005975,0.017964420681279288,0.02926048956672524,0.0,0.0,0.016437356293288043,11,1,2014
Kerala,2014-02-28,34792609.12666391,8.684391564427191,0.04050035472243815,0.037224634854166806,0.011581809023343173,0.03530372524201435,0.0,0.0,0.017931613595851065,11,2,2014
Kerala,2014-03-31,34858108.87712475,8.703345137450752,0.03178968783461931,0.026834917665900068,0.02916246155374165,0.03164641672986026,0.0,0.0,0.01961055945270663,11,3,2014
Kerala,2014-04-30,34915082.69192516,8.731094758232567,0.02505954565856789,0.02391542581793831,0.027860725234619514,0.029672645889196055,0.0,0.0,0.018484832214872772,11,4,2014
Kerala,2014-05-31,34958131.36747211,8.759598899512097,0.02775927513446753,0.025161315403068107,0.008714873320091274,0.022437297235129695,0.0,0.0,0.011651399237940445,11,5,2014
Kerala,2014-06-30,35010827.63005591,8.79154532956174,0.02557025554127972,0.025212066665723763,0.010846516984686888,0.026273322464570384,0.0,0.0,0.013764249765411558,11,6,2014
Kerala,2014-07-31,35068846.50585368,8.820514146148863,0.047018181650681674,0.04167495216167898,0.023256221312916887,0.045798588374982636,0.0,0.0,0.024812311804968897,11,7,2014
Kerala,2014-08-31,35127961.57739521,8.850365552268162,0.04644827183818921,0.0473269487082028,0.04997192565560221,0.04191358234007703,0.0,0.0,0.028109910794112878,11,8,2014
Kerala,2014-09-30,35166997.72773924,8.86612450653091,0.0438356401814651,0.04236772898894105,0.022463823217721994,0.051605774299421,0.0,0.0,0.027253960274130646,11,9,2014
Kerala,2014-10-31,35229184.64704793,8.885720347851079,0.03489528118074911,0.03068495764192102,0.019539901947189957,0.030137309097056048,0.0,0.0,0.017125229951391527,11,10,2014
Kerala,2014-11-30,35271335.47810697,8.914635262987234,0.033579314102329484,0.03255207944318924,0.03626537590945366,0.03261897663112064,0.0,0.0,0.02138202958301846,11,11,2014
Kerala,2014-12-31,35349441.77437755,8.940201642817367,0.02925250207848169,0.029237811276547728,0.013425210687622893,0.03468479609905128,0.0,0.0,0.01800261404720003,11,12,2014
Kerala,2015-01-31,35426435.03793208,8.966883666016951,0.030357011294721518,0.028914785656452748,0.0160185318432477,0.03373859908428703,0.0,0.0,0.018068823320374242,11,1,2015
Kerala,2015-02-28,35507737.03543951,8.987137407262079,0.04758685226620882,0.047415092262620015,0.032450953843417986,0.04687001157883451,0.0,0.0,0.027021804131837898,11,2,2015
Kerala,2015-03-31,35552401.14353184,9.019628866047729,0.048922112561508066,0.04446202389508178,0.05114106120444355,0.0522299563752061,0.0,0.0,0.032932706554169675,11,3,2015
Kerala,2015-04-30,35606803.199354604,9.034671029561183,0.043554395636086894,0.03917361001698027,0.03731907520849236,0.050217591262998296,0.0,0.0,0.02943204710314377,11,4,2015
Kerala,2015-05-31,35691072.98428724,9.06534237887986,0.025767198081330104,0.022163402288826566,0.017398119986934982,0.024643682501056165,0.0,0.0,0.014270934108536776,11,5,2015
Kerala,2015-06-30,35743440.16569222,9.08484231233043,0.0492360952510931,0.042233777001406445,0.02054331183525367,0.05275071878535538,0.0,0.0,0.027403120025746935,11,6,2015
Kerala,2015-07-31,35802861.43099818,9.101214226102275,0.03217827128876237,0.027295032632437505,0.018391100106723818,0.03249198818661234,0.0,0.0,0.017959433006629378,11,7,2015
Kerala,2015-08-31,35891926.167095184,9.133714111744808,0.03937005169123061,0.03910627967159353,0.039542525318052996,0.04449282287428317,0.0,0.0,0.02729665337146686,11,8,2015
Kerala,2015-09-30,35922735.692914784,9.149555957139086,0.028718619437219095,0.024663471236301897,0.026955252743561784,0.02704009779747893,0.0,0.0,0.01713981381825294,11,9,2015
Kerala,2015-10-31,35962507.52822015,9.165023128198545,0.03956743165161426,0.03347723099527133,0.02192588391306169,0.038995246765556456,0.0,0.0,0.021526493500016432,11,10,2015
Kerala,2015-11-30,36040127.41510595,9.195542161445587,0.049849023257264174,0.042437386638412664,0.04818273734236877,0.04081102918349951,0.0,0.0,0.027281082841318582,11,11,2015
Kerala,2015-12-31,36128431.66276994,9.212803471436734,0.046522888200179004,0.04162329971752923,0.044397704912341455,0.04202955123617906,0.0,0.0,0.027111957389617004,11,12,2015
Kerala,2016-01-31,36191762.84436286,9.24461822345014,0.02735842902634527,0.027597221648628177,0.017185567013552117,0.030224118613371317,0.0,0.0,0.016720610321106697,11,1,2016
Kerala,2016-02-29,36265281.07012074,9.27812060658817,0.03698200424274005,0.03207453074273552,0.010507365519898086,0.031117141066957912,0.0,0.0,0.01586144525754419,11,2,2016
Kerala,2016-03-31,36325826.73231931,9.308542353279114,0.0389432339765651,0.03868368814438948,0.014243936644965354,0.042745206954971596,0.0,0.0,0.02175292916951299,11,3,2016
Kerala,2016-04-30,36357786.56340114,9.332624072786754,0.031465455620116094,0.027626127552230463,0.03649967773948945,0.025708679881788824,0.0,0.0,0.01834313378215893,11,4,2016
Kerala,2016-05-31,36397512.96869141,9.361980178606576,0.030698808752028937,0.028368396983080198,0.029491361208086986,0.03410681775807245,0.0,0.0,0.020770199124527156,11,5,2016
Kerala,2016-06-30,36432102.78786576,9.388323783910986,0.0388736404661498,0.03281880320289716,0.03518154349959935,0.04377141700071564,0.0,0.0,0.026153574042324886,11,6,2016
Kerala,2016-07-31,36492324.03925326,9.41438706839693,0.03610311050506316,0.035449467538860156,0.02548326720642206,0.034665804271925525,0.0,0.0,0.020264817791383238,11,7,2016
Kerala,2016-08-31,36553048.86673072,9.443755866855744,0.0477281094949278,0.04029656376932152,0.023115087132246623,0.04692565643091825,0.0,0.0,0.025288574122289305,11,8,2016
Kerala,2016-09-30,36623432.61516561,9.460483983189697,0.03423960079956128,0.029745536983014798,0.037688491386168296,0.03532331539574789,0.0,0.0,0.02285655566508915,11,9,2016
Kerala,2016-10-31,36709461.38319223,9.489211157085483,0.027501129430524546,0.02720821123758405,0.01791830213168005,0.02469123430435784,0.0,0.0,0.014390105815916076,11,10,2016
